排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
233,网络安全,BK0655,4464.82,-35.59,-0.79,5065949952000,7.21,33,102,南威软件,10.0
234,光伏建筑一体化,BK0978,1238.45,-9.92,-0.79,1057050368000,2.46,18,63,立方数科,20.05
235,央企改革,BK1140,1086.61,-8.74,-0.8,34244856320000,0.59,110,329,东风科技,10.0
236,新能源,BK0493,13480.46,-108.74,-0.8,5779950336000,1.57,44,161,大业股份,10.05
237,股权转让,BK0803,648.07,-5.24,-0.8,184971178000,2.52,7,28,正虹科技,10.06
238,独角兽,BK0835,1724.91,-14.0,-0.81,5165549568000,4.18,31,89,易点天下,8.4
239,AI智能体,BK0809,1158.28,-9.46,-0.81,576237568000,14.36,13,25,威派格,10.0
240,工业大麻,BK0856,1565.13,-12.93,-0.82,412225968000,2.05,7,37,昆药集团,3.22
241,多模态AI,BK1153,1224.65,-10.16,-0.82,926076032000,9.83,15,36,视觉中国,10.0
242,消毒剂,BK0913,1198.34,-9.99,-0.83,543952032000,1.84,14,45,航锦科技,10.0
243,中俄贸易概念,BK1072,1274.9,-10.64,-0.83,456456880000,2.7,12,44,美邦服饰,9.81
244,上海自贸,BK0643,2939.76,-24.98,-0.84,943950336000,0.94,10,23,上实发展,1.45
245,CAR-T细胞疗法,BK0986,905.76,-7.7,-0.84,415252336000,2.28,3,18,迪安诊断,5.9
246,幽门螺杆菌概念,BK1056,810.14,-6.9,-0.84,453623840000,1.92,7,43,可孚医疗,2.76
247,氟化工,BK0690,3030.4,-25.91,-0.85,577602208000,1.33,5,25,石大胜华,3.72
248,维生素,BK0895,1594.12,-13.82,-0.86,413408384000,1.71,7,24,华恒生物,6.2
249,上证380,BK0705,2307.95,-20.1,-0.86,7849141760000,1.55,86,282,海南华铁,9.95
250,深股通,BK0804,1000.01,-8.75,-0.87,29922797824000,3.26,356,989,航锦科技,10.0
251,氢能源,BK0864,1053.35,-9.24,-0.87,4561978880000,1.64,42,200,航锦科技,10.0
252,天然气,BK0843,1259.16,-11.16,-0.88,4818660864000,0.53,17,106,洪田股份,4.46
253,深证100R,BK0743,1102.52,-9.78,-0.88,12952077312000,1.29,32,68,牧原股份,5.23
254,代糖概念,BK0938,896.61,-8.05,-0.89,134277016000,1.29,1,14,一鸣食品,4.63
255,智慧城市,BK0628,5089.13,-45.74,-0.89,2606705200000,5.31,56,158,南威软件,10.0
256,熊去氧胆酸,BK1120,940.27,-8.54,-0.9,330537520000,1.98,3,16,科伦药业,0.15
257,华为欧拉,BK1013,1760.75,-16.04,-0.9,338763248000,16.85,3,14,宇信科技,14.69
258,生物质能发电,BK1098,898.04,-8.19,-0.9,195021042000,1.54,2,23,民和股份,3.04
259,降解塑料,BK0909,1516.58,-13.9,-0.91,679113584000,2.12,8,53,家联科技,8.43
260,体外诊断,BK0841,1182.73,-10.89,-0.91,937067104000,2.18,8,59,迪安诊断,5.9
261,托育服务,BK1074,708.8,-6.53,-0.91,88268855000,7.36,3,10,汤姆猫,2.76
262,纾困概念,BK0851,1578.48,-14.66,-0.92,427145696000,4.04,10,39,梦网科技,10.01
263,时空大数据,BK1130,1262.72,-11.77,-0.92,153084005000,9.83,8,15,旋极信息,1.98
264,食品安全,BK0614,5688.98,-53.71,-0.94,338811104000,5.01,10,32,石基信息,5.92
265,低空经济,BK1166,1370.84,-13.15,-0.95,3343165104000,4.7,58,178,中设股份,9.98
266,海洋经济,BK0623,2330.9,-22.4,-0.95,702362016000,1.65,4,24,东方国信,2.26
267,IPv6,BK0897,1340.11,-12.9,-0.95,609831744000,3.74,3,8,烽火通信,6.0
268,可燃冰,BK0818,1114.02,-10.73,-0.95,305561376000,0.63,1,14,杰瑞股份,0.27
269,虚拟现实,BK0722,1097.51,-10.64,-0.96,3596124688000,5.54,64,162,四川长虹,10.03
270,鸿蒙概念,BK0953,1562.82,-15.28,-0.97,2224063376000,8.14,30,78,博彦科技,10.0
271,转基因,BK0907,1391.04,-13.89,-0.99,121014147000,2.71,5,9,天康生物,1.46
272,页岩气,BK0603,1785.72,-17.93,-0.99,2661068608000,0.46,5,36,洪田股份,4.46
273,转债标的,BK0528,9087.3,-91.73,-1.0,7569449728000,1.63,101,389,威派格,10.0
274,虚拟电厂,BK0958,1747.81,-17.71,-1.0,610101584000,3.11,10,42,派诺科技,7.36
275,2025规划,BK0713,929.28,-9.63,-1.03,3971066528000,2.09,13,68,中恒电气,9.99
276,DRG/DIP,BK1054,1048.89,-10.9,-1.03,179530212000,8.87,7,12,迪安诊断,5.9
277,地热能,BK0622,3117.24,-32.46,-1.03,92196057000,2.65,1,11,豫能控股,0.25
278,移动支付,BK0556,11787.14,-125.43,-1.05,3519801968000,4.28,18,50,用友网络,9.99
279,风能,BK0595,1855.84,-19.82,-1.06,6331352064000,1.32,44,172,杭齿前进,10.0
280,预盈预增,BK0571,4436.84,-47.91,-1.07,17270196992000,3.49,274,1006,华扬联众,10.0
281,垃圾分类,BK0873,1295.12,-14.12,-1.08,770813856000,1.75,17,82,森远股份,3.7
282,铁路基建,BK0592,2241.33,-24.5,-1.08,2932800160000,1.4,22,95,必得科技,10.04
283,养老金,BK0823,1297.46,-14.2,-1.08,2949021808000,1.47,37,137,神州数码,7.15
284,边缘计算,BK0860,2051.18,-22.46,-1.08,2977204720000,7.0,30,95,航锦科技,10.0
285,节能环保,BK0494,10597.85,-116.26,-1.09,3641178544000,2.31,70,333,杭钢股份,9.99
286,军民融合,BK0808,1490.86,-16.56,-1.1,2989209472000,3.11,28,151,杭齿前进,10.0
287,抽水蓄能,BK1003,1225.72,-13.71,-1.11,874546624000,0.7,6,26,基康仪器,1.82
288,钙钛矿电池,BK1094,731.6,-8.24,-1.11,594388528000,1.69,7,24,科恒股份,6.67
289,CRO,BK0899,1274.92,-14.51,-1.13,497022112000,2.25,2,36,*ST普利,5.64
290,储能,BK0989,1679.12,-19.12,-1.13,7831499008000,2.38,60,263,领湃科技,20.0
291,融资融券,BK0596,2346.87,-26.78,-1.13,92169486336000,1.79,808,2778,杭钢股份,9.99
292,大飞机,BK0814,1299.78,-14.88,-1.13,1713327472000,2.88,17,81,安达维尔,6.11
293,人工智能,BK0800,1580.54,-18.11,-1.13,9844107264000,5.75,125,456,威派格,10.0
294,血氧仪,BK1122,925.29,-10.71,-1.14,132605518000,2.46,2,11,可孚医疗,2.76
295,QFII重仓,BK0535,16628.78,-193.01,-1.15,3331468032000,2.66,61,209,正虹科技,10.06
296,华为昇腾,BK0995,1472.32,-17.13,-1.15,483785424000,10.61,10,20,广哈通信,5.99
297,千金藤素,BK1083,907.89,-10.59,-1.15,133460440000,0.69,0,5,步长制药,-0.13
298,太阳能,BK0588,2991.01,-35.0,-1.16,7566388224000,1.85,68,329,大业股份,10.05
299,医废处理,BK0914,1013.6,-11.99,-1.17,199137985000,1.53,6,26,启迪环境,1.01
300,股权激励,BK0567,2826.33,-34.04,-1.19,4526296576000,3.5,44,161,先达股份,10.09
301,创业成份,BK0638,1733.55,-21.06,-1.2,6100851200000,3.27,22,78,光线传媒,19.98
302,医疗器械概念,BK0668,3411.02,-41.77,-1.21,4536670208000,3.4,55,251,四川长虹,10.03
303,疫苗冷链,BK0941,1111.58,-13.68,-1.22,466187696000,1.58,3,25,长虹美菱,1.26
304,重组蛋白,BK1063,731.54,-9.04,-1.22,148610753000,1.09,1,12,锦波生物,0.56
305,碳基材料,BK1006,789.49,-9.79,-1.22,178181682000,4.64,4,14,方大炭素,2.92
306,HIT电池,BK0908,2184.89,-27.12,-1.23,620780800000,1.46,4,32,*ST嘉寓,3.13
307,国产软件,BK0696,3339.61,-41.61,-1.23,3332705376000,7.6,52,181,南威软件,10.0
308,口罩,BK0911,1505.68,-18.77,-1.23,2925365056000,2.71,22,132,田中精机,5.11
309,AI制药,BK1170,1034.44,-12.92,-1.23,150431202000,6.15,4,11,美年健康,2.6
310,核污染防治,BK0983,1175.85,-14.82,-1.24,373920592000,1.12,4,27,西陇科学,3.98
311,刀片电池,BK0951,2104.71,-26.61,-1.25,1120087872000,4.72,3,8,安凯客车,2.4
312,3D打印,BK0619,5185.36,-65.76,-1.25,597168272000,4.7,17,47,冀凯股份,10.01
313,燃料电池,BK0682,3082.85,-39.38,-1.26,2598333760000,3.09,28,116,航锦科技,10.0
314,核能核电,BK0577,1928.89,-24.97,-1.28,2827764096000,1.87,26,114,杭齿前进,10.0
315,微盘股,BK1158,2017.04,-26.13,-1.28,705049280000,2.96,46,346,中设股份,9.98
316,户外露营,BK1079,1190.67,-15.45,-1.28,125909572000,2.36,3,23,莱茵体育,2.2
317,汽车一体化压铸,BK1093,1108.82,-14.4,-1.28,343721872000,5.16,5,24,三祥新材,3.98
318,稀土永磁,BK0578,2150.11,-27.99,-1.29,937771680000,1.86,10,51,惠城环保,6.93
319,军工,BK0490,58646.69,-764.32,-1.29,5963534080000,3.2,74,421,杭齿前进,10.0
320,创业板综,BK0742,1419.53,-18.54,-1.29,13214532864000,5.56,235,1118,瑞泰新材,20.0
321,天基互联,BK0921,1376.0,-18.07,-1.3,521686944000,4.26,6,34,航锦科技,10.0
322,气溶胶检测,BK1065,1211.16,-15.94,-1.3,216651333000,1.28,2,9,ST先河,2.48
323,全息技术,BK0699,2251.26,-29.78,-1.31,144787517000,3.36,2,9,风语筑,3.15
324,海工装备,BK0601,1520.84,-20.17,-1.31,1135643776000,1.3,4,39,银邦股份,3.7
325,深圳特区,BK0549,31049.71,-419.16,-1.33,9533623296000,2.57,68,267,天威视讯,9.98
326,MicroLED,BK0948,1011.98,-13.7,-1.34,473945328000,2.28,3,16,深康佳Ａ,1.59
327,新材料,BK0523,24220.86,-328.68,-1.34,4041896192000,2.68,51,294,立方数科,20.05
328,华为概念,BK0854,3370.29,-45.89,-1.34,13609666304000,4.66,157,561,威派格,10.0
329,宠物经济,BK0993,733.57,-10.03,-1.35,248784437000,2.02,10,28,世纪恒通,3.23
330,智慧灯杆,BK1069,1397.48,-19.27,-1.36,133043857000,4.78,4,19,润建股份,6.33
331,飞行汽车(eVTOL),BK1157,1660.32,-22.98,-1.37,785336960000,4.83,17,51,湘油泵,5.91
332,钛白粉,BK0805,959.89,-13.31,-1.37,137312227000,1.16,0,10,金浦钛业,0.0
333,MLCC,BK0890,1758.39,-24.47,-1.37,178814073000,1.77,3,10,昀冢科技,3.26
334,工业气体,BK0981,1383.94,-19.36,-1.38,377869488000,1.15,4,22,中船特气,3.26
335,注射器概念,BK0973,838.47,-11.74,-1.38,72911931000,1.44,0,13,采纳股份,-0.18
336,无人机,BK0704,1961.31,-27.76,-1.4,2622370752000,4.14,33,131,日海智能,9.97
337,工程机械概念,BK0991,1273.09,-18.27,-1.41,938471968000,1.25,6,44,川润股份,2.73
338,贬值受益,BK0812,1257.27,-18.51,-1.45,2112983968000,2.3,23,133,美邦服饰,9.81
339,UWB概念,BK0880,1554.13,-22.92,-1.45,408846608000,2.56,4,16,金溢科技,3.12
340,油气设服,BK0606,1501.71,-22.22,-1.46,1951226544000,1.08,5,59,瑞星股份,1.58
341,充电桩,BK0700,2278.09,-33.72,-1.46,4134141008000,3.69,36,193,领湃科技,20.0
342,空气能热泵,BK1102,1243.63,-18.51,-1.47,1161735696000,3.35,6,25,长虹美菱,1.26
343,汽车热管理,BK1089,1564.45,-23.41,-1.47,806809312000,6.55,14,64,四川长虹,10.03
344,碳纤维,BK1171,1171.21,-17.6,-1.48,337739760000,2.44,3,31,安达维尔,6.11
345,超清视频,BK0859,1884.74,-28.57,-1.49,2529135200000,4.39,20,76,四川长虹,10.03
346,工业互联,BK0832,2113.41,-32.26,-1.5,4392976384000,4.19,40,149,威派格,10.0
347,社保重仓,BK0520,10211.27,-156.67,-1.51,413010816000,1.84,5,22,兔 宝 宝,3.27
348,OLED,BK0840,2460.08,-37.95,-1.52,2114569584000,3.74,22,103,四川长虹,10.03
349,电子烟,BK0865,1748.01,-27.02,-1.52,987658992000,3.0,9,42,弘信电子,13.85
350,基金重仓,BK0536,9837.48,-152.72,-1.53,7129632000000,1.75,16,59,泸州老窖,3.85
351,裸眼3D,BK1142,1070.32,-16.68,-1.53,312947344000,2.45,4,19,风语筑,3.15
352,纳米银,BK0855,1704.77,-26.63,-1.54,108291694000,6.3,0,9,万顺新材,0.0
353,复合集流体,BK1113,782.19,-12.45,-1.57,183908731000,5.47,5,18,洪田股份,4.46
354,光通信模块,BK1136,1332.61,-21.22,-1.57,867042880000,4.51,11,48,航锦科技,10.0
355,磁悬浮概念,BK0975,1610.5,-25.86,-1.58,726541456000,2.01,2,27,四川长虹,10.03
356,量子通信,BK0710,2385.31,-38.72,-1.6,1350687888000,4.28,8,42,三未信安,3.48
357,5G概念,BK0714,1234.49,-20.11,-1.6,8290236928000,4.12,49,273,航锦科技,10.0
358,MiniLED,BK0902,1704.49,-27.98,-1.62,934917824000,2.44,7,52,天山电子,2.93
359,F5G概念,BK1088,2290.57,-37.61,-1.62,554618032000,2.19,4,19,铭普光磁,3.83
360,英伟达概念,BK1161,1416.41,-23.26,-1.62,1377621184000,5.24,11,37,深信服,7.83
361,商业航天,BK0963,1464.94,-24.15,-1.62,1560807088000,4.05,16,137,大业股份,10.05
362,物联网,BK0554,14143.66,-233.3,-1.62,8373675776000,4.38,61,301,威派格,10.0
363,特高压,BK0918,1732.51,-28.58,-1.62,1081500032000,1.85,5,78,中恒电气,9.99
364,LED,BK0580,3159.54,-52.79,-1.64,1352057744000,2.87,11,80,深桑达Ａ,4.76
365,科创板做市股,BK1108,929.85,-15.54,-1.64,1886944880000,1.1,5,39,厦钨新能,3.42
366,TOPCon电池,BK1097,704.93,-11.92,-1.66,579038784000,1.68,4,36,海目星,2.88
367,电子纸概念,BK1057,1104.93,-18.76,-1.67,368397920000,1.81,1,13,安诺其,3.18
368,举牌,BK0685,2103.23,-35.77,-1.67,193693929000,1.23,0,11,全新好,-0.15
369,北斗导航,BK0629,5436.67,-93.39,-1.69,936142352000,4.0,13,65,航锦科技,10.0
370,ETC,BK0875,1667.98,-28.84,-1.7,386832880000,4.0,6,38,世纪恒通,3.23
371,BC电池,BK1148,818.29,-14.16,-1.7,357613920000,1.39,3,19,海目星,2.88
372,智能电网,BK0581,1592.84,-27.88,-1.72,1862398960000,3.34,17,155,派诺科技,7.36
373,轮毂电机,BK1099,879.81,-15.4,-1.72,53654600000,2.01,0,8,威孚高科,-1.2
374,新能源车,BK0900,1765.71,-31.21,-1.74,11593318400000,3.38,93,510,杭齿前进,10.0
375,商汤概念,BK0942,1237.71,-22.14,-1.76,526764368000,5.51,3,11,上海电气,2.69
376,数字哨兵,BK1084,1444.39,-26.26,-1.79,89392460000,5.09,0,11,德生科技,0.0
377,盲盒经济,BK0954,1303.55,-23.73,-1.79,123710585000,8.83,3,8,元隆雅图,3.33
378,6G概念,BK0964,1349.22,-24.61,-1.79,519349792000,5.63,3,24,海能达,2.65
379,植物照明,BK1007,962.41,-17.58,-1.79,159588411000,2.81,0,18,三安光电,-0.49
380,培育钻石,BK1023,1115.66,-20.45,-1.8,136435570000,4.31,1,13,黄河旋风,4.69
381,车联网(车路云),BK0920,1419.48,-26.05,-1.8,5716829952000,3.88,29,190,中设股份,9.98
382,抗菌面料,BK1116,1152.96,-21.17,-1.8,78389239000,2.1,1,13,华纺股份,0.35
383,氮化镓,BK0916,1266.77,-23.26,-1.8,951628080000,4.45,3,44,中恒电气,9.99
384,智能家居,BK0680,2560.43,-47.02,-1.8,3620342592000,4.09,30,123,居然智家,10.0
385,可控核聚变,BK1163,1203.02,-22.37,-1.83,406188736000,4.66,3,19,上海电气,2.69
386,无人驾驶,BK0802,1722.76,-32.31,-1.84,5810064640000,3.49,33,210,康盛股份,9.91
387,传感器,BK0905,1613.16,-30.29,-1.84,1493164624000,4.57,15,81,雅达股份,23.82
388,小米概念,BK0833,1791.62,-33.86,-1.85,3151890512000,3.59,31,176,浙文互联,10.05
389,发电机概念,BK1014,1273.01,-24.07,-1.86,134828689000,6.43,4,17,云内动力,3.58
390,高送转,BK0723,3525.8,-67.03,-1.87,3437738128000,3.62,24,188,同飞股份,8.95
391,柔性屏(折叠屏),BK1160,1350.25,-25.73,-1.87,996285968000,3.1,8,63,弘信电子,13.85
392,光刻机(胶),BK0884,2567.42,-49.07,-1.88,804585488000,3.82,10,73,同飞股份,8.95
393,蓝宝石,BK0674,2491.99,-48.23,-1.9,545402912000,4.04,2,18,露笑科技,1.69
394,小米汽车,BK1155,1304.35,-25.36,-1.91,3450198240000,2.71,8,62,浙文互联,10.05
395,胎压监测,BK0898,2065.01,-40.51,-1.92,308395696000,3.9,3,25,汉威科技,2.82
396,CPO概念,BK1128,2590.07,-51.04,-1.93,1358480144000,4.15,7,39,烽火通信,6.0
397,增强现实,BK0801,1117.68,-22.12,-1.94,634963728000,5.68,10,37,宝通科技,5.53
398,特斯拉,BK0644,4915.88,-97.37,-1.94,4700367360000,3.39,30,179,石大胜华,3.72
399,专精特新,BK1005,1101.23,-21.82,-1.94,4776856576000,4.16,93,679,威派格,10.0
400,无线充电,BK0960,2476.14,-49.56,-1.96,2147484512000,4.17,6,36,田中精机,5.11
401,氦气概念,BK0949,1341.52,-26.97,-1.97,90663590000,3.11,0,11,九丰能源,-0.45
402,智能机器,BK0640,4756.56,-95.9,-1.98,3536905248000,5.18,24,145,华丽家族,10.19
403,生物识别,BK0970,1525.79,-30.8,-1.98,1104387888000,4.11,4,46,佳都科技,3.47
404,空间站概念,BK0994,1496.66,-30.32,-1.99,193691841000,3.82,1,19,旋极信息,1.98
405,EDA概念,BK0946,1095.61,-22.39,-2.0,229997280000,2.22,2,12,晨鸣纸业,1.17
406,工业4.0,BK0810,2247.32,-46.17,-2.01,2682909072000,3.11,16,113,巨轮智能,6.96
407,3D玻璃,BK0881,1217.64,-25.2,-2.03,319163856000,5.76,2,15,福能东方,6.58
408,华为海思,BK1180,1412.81,-29.54,-2.05,758944608000,6.04,5,34,神州数码,7.15
409,华为汽车,BK0984,1853.17,-38.77,-2.05,1649355200000,3.74,11,91,天永智能,3.95
410,国家安防,BK0667,2836.77,-59.36,-2.05,1686593376000,5.01,16,103,任子行,6.29
411,毫米波概念,BK1124,1442.54,-30.39,-2.06,486806784000,3.79,4,35,流金科技,3.02
412,富士康,BK0842,1657.49,-35.06,-2.07,457074208000,2.97,4,29,瀛通通讯,2.22
413,高压快充,BK1144,1066.97,-22.64,-2.08,394940016000,4.38,5,38,中恒电气,9.99
414,IGBT概念,BK1048,783.5,-16.7,-2.09,2074370128000,3.59,1,37,利欧股份,0.43
415,第三代半导体,BK0952,1336.26,-28.5,-2.09,1708207904000,5.46,9,100,中恒电气,9.99
416,国产芯片,BK0891,3095.59,-66.82,-2.11,9992729600000,4.32,53,310,航锦科技,10.0
417,PCB,BK0877,1686.26,-36.93,-2.14,1085061184000,3.92,9,79,弘信电子,13.85
418,工业母机,BK1004,1413.34,-30.96,-2.14,1236469952000,6.03,11,70,巨轮智能,6.96
419,机器人概念,BK1090,1590.88,-34.91,-2.15,6659197696000,5.46,71,390,四川长虹,10.03
420,碳化硅,BK0977,1300.22,-28.57,-2.15,553032496000,4.35,3,33,柘中股份,3.59
421,荣耀概念,BK1177,1596.01,-35.62,-2.18,1055536704000,2.54,8,43,弘信电子,13.85
422,激光雷达,BK1002,1511.37,-33.92,-2.2,466071568000,4.02,6,30,湘油泵,5.91
423,玻璃基板,BK1175,1337.59,-30.43,-2.22,528589264000,2.62,3,31,隆利科技,2.65
424,无线耳机,BK0893,1960.01,-44.76,-2.23,2395617904000,5.99,15,69,弘信电子,13.85
425,新型工业化,BK1150,1148.61,-26.44,-2.25,1641978544000,6.06,10,81,用友网络,9.99
426,苹果概念,BK0666,2960.65,-68.18,-2.25,2801154912000,2.51,14,115,田中精机,5.11
427,屏下摄像,BK0947,1046.83,-24.2,-2.26,576022448000,2.58,2,8,同兴达,0.18
428,存储芯片,BK1137,1317.2,-30.79,-2.28,1047068352000,4.56,4,51,航锦科技,10.0
429,半导体概念,BK0917,1579.03,-37.07,-2.29,7854348800000,3.04,31,309,航锦科技,10.0
430,AI手机,BK1162,1483.8,-34.96,-2.3,868282624000,6.78,4,30,弘信电子,13.85
431,被动元件,BK0976,1267.3,-30.2,-2.33,392983360000,3.66,2,25,信维通信,1.67
432,超导概念,BK0679,3806.12,-91.58,-2.35,230391841000,3.99,1,14,联创光电,0.45
433,Chiplet概念,BK1101,1499.44,-36.73,-2.39,688627120000,4.21,2,26,利扬芯片,4.77
434,PEEK材料概念,BK1156,1159.77,-28.72,-2.42,249762608000,3.3,1,23,国际复材,0.29
435,人脑工程,BK0706,4186.3,-104.12,-2.43,355220816000,7.75,3,17,汉威科技,2.82
436,ERP概念,BK1133,1314.4,-32.93,-2.44,279947200000,9.91,3,14,用友网络,9.99
437,中芯概念,BK0935,1255.58,-31.74,-2.47,2419871504000,4.35,5,57,有研新材,2.13
438,百元股,BK1059,636.91,-16.21,-2.48,12812233472000,2.27,22,73,山西汾酒,6.75
439,混合现实,BK1141,1373.66,-35.03,-2.49,1069392784000,3.24,5,25,风语筑,3.15
440,电子后视镜,BK1125,1590.42,-40.59,-2.49,396194208000,4.4,3,20,伟时电子,1.88
441,汽车芯片,BK0969,1134.77,-29.62,-2.54,1240683664000,3.76,6,50,帝奥微,6.37
442,注册制次新股,BK0971,674.14,-17.68,-2.56,754856944000,10.36,6,68,博苑股份,2.83
443,3D摄像头,BK0901,1605.64,-42.92,-2.6,646093520000,4.73,1,10,韦尔股份,0.55
444,智能穿戴,BK0641,3092.57,-82.84,-2.61,2855776128000,4.09,12,105,卓翼科技,5.43
445,第四代半导体,BK1121,1341.35,-36.48,-2.65,107009354000,1.34,0,4,衢州发展,-0.65
446,WiFi,BK0915,1190.17,-33.77,-2.76,556209168000,3.17,5,21,卓翼科技,5.43
447,次新股,BK0501,25873.61,-763.79,-2.87,800183312000,10.42,6,84,博苑股份,2.83
448,铜缆高速连接,BK1168,1518.18,-45.59,-2.92,631989792000,6.82,4,31,裕太微-U,3.62
449,AI芯片,BK1127,1359.28,-41.47,-2.96,1241683824000,4.7,3,23,航锦科技,10.0
450,AI眼镜,BK1178,1721.06,-52.81,-2.98,1251371792000,5.15,8,67,弘信电子,13.85
451,机器视觉,BK0998,1572.7,-49.47,-3.05,528804096000,8.17,1,67,云从科技-UW,3.82
452,AIPC,BK1164,1515.39,-48.37,-3.09,966338304000,4.06,1,40,同兴达,0.18
453,eSIM,BK0956,1657.39,-54.18,-3.17,325362640000,2.35,0,9,中国联通,0.0
454,星闪概念,BK1149,1447.96,-47.4,-3.17,535475696000,6.22,4,31,海能达,2.65
455,减速器,BK1100,1430.4,-47.29,-3.2,618723552000,8.94,6,53,巨轮智能,6.96
456,EDR概念,BK1049,1514.33,-50.28,-3.21,300143056000,5.55,0,14,鸿泉物联,-1.2
457,高带宽内存,BK1152,960.2,-34.62,-3.48,142866814000,4.89,0,13,晶方科技,-1.76
458,机器人执行器,BK1145,1490.12,-53.74,-3.48,512356560000,6.25,0,26,国茂股份,-0.2
459,人形机器人,BK1184,1301.63,-48.51,-3.59,1301480256000,8.99,8,69,巨轮智能,6.96
460,PLC概念,BK1119,1312.76,-52.38,-3.84,357205168000,3.56,0,9,海得控制,-1.15
461,同步磁阻电机,BK1131,1366.86,-69.25,-4.82,62815566000,8.3,0,5,新时达,0.0
